log_budget,runtime,vote_average,vote_count,release_month,star_power,director_power,composer_power,log_revenue,Genre_Action,Genre_Adventure,Genre_Animation,Genre_Biography,Genre_Comedy,Genre_Crime,Genre_Documentary,Genre_Drama,Genre_Family,Genre_Fantasy,Genre_Foreign,Genre_Heist,Genre_History,Genre_Horror,Genre_Music,Genre_Mystery,Genre_Romance,Genre_Sci-Fi,Genre_Science Fiction,Genre_TV Movie,Genre_Thriller,Genre_War,Genre_Western
16.012735246411598,80.0,6.6,344.0,11,26217125.952380955,43034858.777777776,195091783.08955225,18.25275904574867,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.034386422832473,94.0,6.2,282.0,7,123684261.47254902,170327358.26086956,94826805.32258065,16.55648689517904,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15.687312888712007,93.0,6.9,455.0,5,5941821.666666667,56151526.25,0.0,16.980395896395784,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15.424948670398354,109.0,7.1,251.0,9,0.0,0.0,0.0,17.909855136853043,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.909855136853043,89.0,4.4,205.0,8,110559245.11759259,59952708.0,0.0,17.6988339821148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16.811242881518265,124.0,6.0,24.0,8,65066124.5025641,57219550.0,0.0,17.444436988126935,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14.978661680269907,136.0,7.5,892.0,6,21172990.85714286,39293155.4,0.0,17.32392953240539,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
17.11134746100564,102.0,7.0,1031.0,4,4268270.5,181582769.3,52579404.0,16.819151922041353,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
17.281246492014,89.0,5.5,193.0,10,0.0,18471545.0,54021220.0,16.605673200286137,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15.424948670398354,100.0,5.9,17.0,2,122222526.14040403,26054093.8,0.0,15.365357688984737,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.622173069956816,120.0,6.5,1950.0,8,61337400.93068782,155224367.0,55237009.38709678,18.692107900680593,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
16.52356082573315,92.0,7.1,1475.0,2,90123957.9271255,230336533.11764705,263467791.6470588,18.110434906971,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14.220976332738882,80.0,7.8,539.0,8,6195480.75,11909884.952380951,0.0,14.603968372873895,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
14.508658238524095,121.0,6.7,86.0,4,13746735.833333334,11909884.952380951,350724333.33898306,15.882373444019521,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15.068273812173887,116.0,7.2,162.0,5,0.0,11909884.952380951,21183333.333333332,16.349207451286784,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
15.201805169084134,143.0,6.1,78.0,12,0.0,11909884.952380951,87522744.21052632,15.607270193858982,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
14.914123179965662,128.0,6.4,120.0,7,52712773.38425926,11909884.952380951,33783333.333333336,16.380459992348886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
14.574053079986395,130.0,7.2,233.0,7,39270801.152777776,11909884.952380951,16507267.153846154,15.76142084987672,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
13.997832948091215,105.0,6.9,105.0,12,10494944.888888888,11909884.952380951,16507267.153846154,14.508658238524095,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14.731801689838349,120.0,7.3,276.0,6,4662147.416666667,11909884.952380951,16507267.153846154,16.142788361109663,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
13.997832948091215,99.0,6.9,152.0,10,17114083.666666668,11909884.952380951,16507267.153846154,15.76142084987672,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
13.997832948091215,101.0,7.6,379.0,6,1533333.3333333333,11909884.952380951,9866013.777777778,15.76142084987672,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16.380459992348886,106.0,5.5,138.0,8,66731016.26666667,0.0,106173686.41860466,16.634336426289675,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
17.370858648025116,126.0,6.9,484.0,5,52071402.76262626,229655606.26666668,195091783.08955225,17.863285109650963,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.034386422832473,119.0,7.6,1424.0,6,84691989.89660494,58798596.55555555,35358715.047619045,18.149796199770982,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
13.913545204853543,99.0,7.1,140.0,11,5254650.634920634,11909884.952380951,12179539.125,15.319588176962746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
16.300417291085605,121.0,6.9,451.0,9,87421780.0014245,14831617.8,88727797.67741935,16.9476032997818,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.429220196836383,90.0,6.9,1101.0,9,0.0,0.0,20462881.5,13.12599477588836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
16.811242881518265,114.0,6.5,52.0,9,16741085.487179488,142057175.33333334,96797630.86666666,16.719862798559333,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.034386422832473,117.0,6.4,20.0,9,65146453.89285714,0.0,0.0,13.56374116906162,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.811242881518265,133.0,6.8,101.0,12,165282460.66666666,117284422.25,96865624.06666666,17.7522145661593,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
17.147715103853763,114.0,6.5,242.0,12,148679003.25003687,86365521.1111111,0.0,18.451923913258685,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16.118095750958314,104.0,5.8,67.0,8,52616934.13868003,107219722.16666667,16948177.6,16.88294739637253,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13.592368256649284,85.0,5.1,8.0,3,43426362.80555556,0.0,4248820.8,15.76142084987672,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
17.50439003707821,94.0,5.0,88.0,2,48203752.83529412,0.0,115737366.76,15.953196715020189,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.50439003707821,138.0,7.1,899.0,12,190377899.9161998,73749547.15384616,0.0,19.309559904114614,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.453096744006448,117.0,5.8,300.0,4,93127253.57185991,118939980.14285715,115920882.58333333,19.40131270250282,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.312018149733785,98.0,6.8,1254.0,9,97237870.0031746,246996146.5,94308008.07142857,19.31426303995494,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14.508658238524095,91.0,5.8,36.0,9,0.0,0.0,0.0,11.732020833437868,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
17.822843761378564,122.0,6.8,670.0,9,68703072.98412699,38964294.0,30017434.0,17.54387234965868,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16.454567959008102,99.0,5.6,293.0,9,42325095.5,0.0,88727797.67741935,18.099477681884736,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
17.034386422832473,138.0,6.4,51.0,10,64469103.89285714,20436523.6,100865752.0,14.545512674663362,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16.52356082573315,109.0,7.8,1629.0,6,55945104.0,23713877.0,35358715.047619045,16.792557390936548,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
15.894952224644102,124.0,6.9,169.0,4,26748877.244444445,30914703.85714286,231085907.9117647,16.89310397713858,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.118095750958314,89.0,6.9,96.0,9,21030236.163398694,38422473.625,0.0,16.156258497075214,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16.811242881518265,105.0,7.5,3731.0,12,122924474.93589742,230336533.11764705,263467791.6470588,17.78580249038432,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
17.909855136853043,83.0,6.0,1320.0,10,59150936.06535947,294675372.3333333,236660030.3688063,18.961596275500323,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.648723960844016,81.0,5.9,202.0,10,71859598.07070707,0.0,0.0,17.227686322710852,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.258161826219297,113.0,6.8,596.0,10,86650628.58002244,0.0,115737366.76,18.084998810958957,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
13.910821646859095,86.0,4.7,36.0,10,7162140.866666667,0.0,0.0,13.355412902152286,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
16.213405921671733,92.0,6.5,205.0,6,31918827.619047623,57061419.333333336,70154737.0,17.27097223621293,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.213405921671733,120.0,7.3,393.0,3,114747836.51944445,43759164.0,115771363.91304348,17.975776325600318,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.147715103853763,116.0,6.6,290.0,12,87634532.46984126,51788607.4,30277101.57142857,17.51435662992746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
15.424948670398354,124.0,7.9,740.0,10,79150147.46491228,14375177.5,70154737.0,17.07402489331168,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
17.034386422832473,89.0,5.5,366.0,10,34985752.333333336,82790340.0,0.0,17.740881107276284,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
18.132998684833918,104.0,6.3,348.0,10,103350048.49537037,0.0,230495488.0,17.658898727802967,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14.914123179965662,139.0,7.4,197.0,10,30548952.9375,1776103.0,0.0,14.847766140264016,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.132998684833918,99.0,6.1,226.0,10,50560103.05952381,146736760.54545453,50164733.25,16.494329937699998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
16.811242881518265,116.0,8.3,3643.0,12,73987702.08333333,135361585.5,135361585.5,19.250977767018743,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.068273812173887,93.0,5.8,92.0,5,32121266.333333332,0.0,3735332.8,16.60818213783989,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
16.811242881518265,119.0,8.2,3120.0,10,48198870.375490196,0.0,66062695.5,16.98834780557324,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.300417291085605,100.0,5.4,12.0,10,92487579.0925926,67740262.75,0.0,16.372954202519335,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16.118095750958314,105.0,6.8,82.0,1,255431216.17361113,495667084.8333333,0.0,15.679843215024052,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.064005814299346,116.0,6.1,361.0,11,102510684.0086099,135433769.7,61513273.897435896,18.57488496234641,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16.951004817371683,90.0,5.9,521.0,11,112953669.8425926,152084366.0,0.0,19.041212322066905,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.216707972959764,124.0,7.2,346.0,9,141086999.98015875,62090283.333333336,44745265.777777776,18.224065229562385,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
17.989897843244528,100.0,5.1,381.0,11,85327331.3611111,60368822.0,43541674.86666667,17.50444283568302,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
18.31532023940565,178.0,6.9,1174.0,11,119948402.82949561,127815129.2,231085907.9117647,18.777936226346036,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
16.012735246411598,111.0,7.0,129.0,11,54339507.72679738,6698428.2,77755508.88235295,15.886921566050344,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15.201805169084134,111.0,7.0,106.0,11,68353126.34920634,1794522.0,0.0,14.854558246128123,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
18.31532023940565,132.0,6.7,1266.0,11,181014694.52609193,150570586.7142857,163463499.57713965,19.339567451364378,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
17.216707972959764,79.0,5.8,149.0,11,98934382.68333334,0.0,0.0,18.425585535771088,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.603002309079653,95.0,6.8,2379.0,11,127878541.5,411393253.6666667,321869154.75,19.71062625103256,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.88022163978423,113.0,7.6,132.0,1,0.0,13284706.333333334,14048984.833333334,15.537689304383212,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.392745258631441,93.0,6.2,111.0,3,0.0,6000299.25,0.0,15.607270193858982,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
14.508658238524095,87.0,6.7,34.0,12,0.0,0.0,0.0,15.226497775576945,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
13.418015107599418,100.0,7.7,346.0,4,0.0,0.0,47658184.4,16.118095750958314,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
16.951004817371683,134.0,5.9,179.0,9,87003075.61944444,38853683.666666664,115920882.58333333,18.322124206426327,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.118095750958314,105.0,4.6,29.0,11,77621998.44444443,38853683.666666664,0.0,15.36545766806563,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15.424948670398354,104.0,6.0,99.0,3,54706358.84523809,0.0,231085907.9117647,17.126053607854647,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.894952224644102,98.0,6.8,210.0,5,21973276.366666667,37181128.666666664,163523518.0,17.903382367044365,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
15.900655926849847,95.0,5.8,98.0,3,26941254.53333333,37181128.666666664,0.0,17.37516251581877,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
16.700311326676903,89.0,5.0,211.0,4,49430242.47126437,31229726.6,35358715.047619045,15.754055651460538,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16.118095750958314,91.0,6.2,288.0,3,109789933.72807018,22916199.85714286,41330424.333333336,17.822837415904,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
17.216707972959764,131.0,6.0,515.0,5,102352410.62962963,148474124.16666666,115920882.58333333,18.842202655516658,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15.319588176962746,96.0,6.5,614.0,3,36203070.166666664,75788927.25,54021220.0,18.80047856079185,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.31532023940565,92.0,5.3,312.0,11,59044747.822222225,162397717.85714287,0.0,18.0515262678542,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16.52356082573315,93.0,4.8,32.0,11,84335280.72666667,101051114.66666667,41579523.21428572,16.16147281026287,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15.068273812173887,90.0,3.8,13.0,11,6349827.583333333,0.0,0.0,16.039905110297322,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.216707972959764,100.0,6.2,182.0,9,98600758.26923077,165268707.2222222,25952023.777777776,16.107884999224613,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
17.909855136853043,105.0,4.8,233.0,12,82628208.10099207,49115428.222222224,16507267.153846154,17.43023556576766,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
18.064005814299346,103.0,6.3,402.0,12,134285328.6153846,64493824.14285714,94826805.32258065,18.586195190904515,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
18.064005814299346,99.0,6.9,847.0,12,136037422.0817146,127111707.33333333,335223773.75714284,19.20281446582997,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16.012735246411598,93.0,7.5,688.0,9,122450317.21031745,54702179.125,111611136.25,16.65435823460973,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.034386422832473,122.0,6.8,831.0,12,153357765.39009663,90131059.28571428,81137279.57142857,19.483036278597357,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
17.72753358339242,108.0,6.1,58.0,10,46703043.22222222,75299245.33333333,20681727.818181816,16.981714960315067,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
17.599700214609808,96.0,6.3,884.0,5,71523320.72972973,93691162.75,94826805.32258065,19.520626919264668,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
16.52356082573315,93.0,7.2,1523.0,10,98045976.92972974,77715645.5,94826805.32258065,18.645526086398274,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
17.958645300228824,102.0,5.7,703.0,5,93290865.95195197,0.0,94826805.32258065,19.057340172787065,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
17.034386422832473,106.0,6.0,289.0,12,83999616.70910974,58986600.0,73365321.5,18.387880664743445,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16.118095750958314,106.0,6.6,477.0,3,83999616.70910974,243425502.47058824,0.0,18.276489756320597,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16.677711496036597,116.0,5.4,103.0,9,42033857.92592593,0.0,195091783.08955225,17.035382686357252,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15.76142084987672,119.0,6.9,948.0,6,153808163.15036467,196997766.0,96865624.06666666,19.11473831498112,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.648723960844016,99.0,6.6,894.0,5,153808163.15036467,196997766.0,96865624.06666666,19.413932520666354,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.249497794707484,91.0,6.6,984.0,11,153808163.15036467,196997766.0,153161681.5,19.52087084388803,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.553180200057167,104.0,5.3,688.0,10,153808163.15036467,75446504.8,96865624.06666666,18.602555192474977,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.52356082573315,94.0,7.1,377.0,12,19903562.266666666,43759164.0,70154737.0,16.49954111664755,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
15.894952224644102,126.0,6.9,913.0,6,38729507.77777778,75446504.8,96865624.06666666,18.324341183517546,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.11134746100564,97.0,7.1,668.0,12,43648487.47380952,59952708.0,36806168.44444445,18.082687364980526,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.989897843244528,119.0,6.3,859.0,12,114007475.4614035,184897011.75,99644407.14285715,19.340252072779037,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
17.76675429577647,170.0,7.2,793.0,12,102884096.05471015,45945122.0,335223773.75714284,18.401768693175168,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
16.52356082573315,104.0,6.2,500.0,12,240494673.19047618,71282695.75,106173686.41860466,17.511448095105113,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
17.72753358339242,115.0,7.0,863.0,12,107968827.50540124,207269356.14285713,96797630.86666666,19.125227219960564,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.064005814299346,115.0,6.1,113.0,3,70054408.60457516,33076899.0,263467791.6470588,17.85333594904609,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.300417291085605,117.0,5.8,32.0,3,98512736.62857144,0.0,0.0,16.86010746910496,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
15.607270193858982,114.0,5.8,56.0,8,42991705.2962963,5324478.666666667,42020384.666666664,15.660819482866183,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.811242881518265,121.0,6.6,49.0,12,84989327.40277778,0.0,115920882.58333333,15.194296551709717,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.132998684833918,99.0,5.0,151.0,1,60180975.752380945,0.0,50164733.25,16.455331239009823,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
17.426428497635523,110.0,5.1,227.0,8,67686974.11111112,28614038.0,115920882.58333333,17.452116632300683,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
13.45883704259595,94.0,6.9,129.0,7,3417848.8095238097,0.0,5000000.0,14.914123179965662,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
16.52356082573315,96.0,7.1,1038.0,8,115614298.55555554,25801609.0,256665836.47368422,17.920286523424476,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
16.300417291085605,88.0,5.3,46.0,8,50540674.300000004,19052230.6,0.0,16.58468941070129,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.350418300109132,83.0,7.1,617.0,10,0.0,41492383.75,0.0,17.244939032372713,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15.363073279446223,101.0,5.8,142.0,8,13532062.35897436,41492383.75,0.0,15.898181006110418,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
13.304686600863562,95.0,3.9,96.0,1,81053149.19179894,0.0,0.0,12.132958794458919,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
16.811242881518265,130.0,7.2,739.0,9,66450938.06944444,56805618.4,195091783.08955225,18.161910027948373,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
16.705882371415992,103.0,5.9,138.0,10,110777348.26140527,72867156.84615384,115920882.58333333,17.53837690844526,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
15.424948670398354,97.0,6.3,512.0,9,104353941.1111111,166403717.5,171661572.5,19.60914442212076,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.440179222591198,119.0,6.7,297.0,10,128041517.88180828,110592271.66666667,0.0,17.772391874615497,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.52356082573315,130.0,6.5,270.0,12,54485303.230158724,112780170.14814815,80926915.6,17.5702718025005,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
16.118095750958314,95.0,5.7,425.0,1,76286972.3611111,42905509.0,25952023.777777776,18.451859495503143,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8.895766604056085,87.0,6.0,3.0,10,0.0,64853688.6,0.0,9.523324627290181,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11.918397239722838,101.0,7.6,148.0,4,0.0,0.0,0.0,11.338071952783768,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
18.31532023940565,100.0,6.7,557.0,2,98634652.56695157,85733521.4,45867092.0,18.90079633702756,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15.607270193858982,95.0,5.5,52.0,2,30733687.5,0.0,0.0,15.296885527084354,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.370858648025116,112.0,6.3,247.0,2,71205891.95694445,75788927.25,0.0,17.51094401261859,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18.197537205138154,131.0,5.9,198.0,2,137081292.57253087,31603457.0,0.0,18.593625281935058,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
17.989897843244528,94.0,5.1,81.0,2,54278945.41611721,83139453.83333333,0.0,17.422368944574078,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
14.914123179965662,87.0,5.9,93.0,1,26646345.055555552,0.0,0.0,14.939407479066372,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.118095750958314,89.0,7.4,1068.0,2,36693047.38888889,8057299.666666667,43541674.86666667,16.36712634015779,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.607270193858982,101.0,6.1,44.0,2,80297741.94135801,0.0,0.0,15.740116956458575,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
17.50439003707821,123.0,6.1,479.0,2,87830545.2991342,100339608.66666667,62460680.94444445,18.38628286222875,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
